colt_TripID,campo,valor_original,valor_nuevo,fuente,justificacion,fecha_aplicado,estado
2556-CHL-USA-41425,TripStartDate,2013-05-31,(sin cambio),N/A - posible conexion con gira previa a Canada,"COLT registra por separado una visita de Piñera a Canada (Toronto, Juegos Panamericanos) el 29-31 de mayo de 2013 (TripID 2556-CHL-CAN-41423, colt_unico de este mismo lote), inmediatamente antes en la numeracion. Es posible que COLT haya extendido erroneamente la ventana de la visita a EE.UU. para cubrir el tramo canadiense (pais distinto). No se hallo evidencia de actividad de Piñera en EE.UU. entre el 31-05 y el 03-06; la reunion con Obama en la Casa Blanca (con la conocida foto de Piñera en el escritorio de Obama) esta documentada para el 04-06-2013. Se mantiene nuestra fecha.",2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-USA-38980,TripStartDate;TripEndDate,2006-09-20;2006-09-21,(sin cambio),N/A - sin fuente independiente adicional,"61a Asamblea General de la ONU (debate general con apertura en torno al 19-09-2006). Los links de COLT son de infoweb.newsbank.com (no verificable, acceso institucional). No se hallo fuente independiente que precise el dia exacto de llegada/salida de Bachelet; se mantiene nuestra fecha.",2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-FIN-39230,TripStartDate,2007-05-28,(sin cambio),N/A - sin fuente independiente adicional,No se hallo cobertura independiente sobre la visita a Helsinki en mayo de 2007 que confirme el dia exacto de llegada. Se mantiene nuestra fecha.,2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-NOR-39232,TripEndDate,2007-06-01,(sin cambio),N/A - sin fuente independiente adicional,No se hallo cobertura independiente sobre la visita a Oslo en mayo-junio de 2007 que confirme el dia exacto de salida. Se mantiene nuestra fecha.,2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-USA-39714,TripEndDate,2008-09-25,(sin cambio),"63a Asamblea General de la ONU, Debate General iniciado el 23-09-2008","El Debate General de la 63a Asamblea General de la ONU comenzo el 23-09-2008, coincidiendo con nuestra fecha de inicio. No se hallo evidencia que confirme si Bachelet permanecio en Nueva York hasta el 25-09. Se mantiene nuestra fecha.",2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-ITA-40603,TripEndDate,2011-03-03,(sin cambio),N/A - sin fuente independiente adicional,"Tramo inicial de la gira de Piñera por Italia/Vaticano/Israel/Palestina/Jordania/España (marzo 2011). Roma y el Vaticano son geograficamente contiguos, por lo que el 03-03 (fecha en que nuestra base ya registra la visita separada al Vaticano/Santa Sede, Trip_ID 317) es compatible con ambas lecturas. Se mantiene nuestra fecha por prudencia ante la falta de una fuente que dirima el limite exacto entre ambos tramos.",2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-ISR-40605,TripEndDate,2011-03-05,(sin cambio),N/A - sin fuente independiente adicional,Gira por Medio Oriente con tramos de un dia (Israel-Palestina-Jordania) que se solapan en los limites por la proximidad geografica (visitas de un dia a Ramallah desde Jerusalen son habituales). No se hallo fuente que determine con precision el limite entre el tramo israeli y el jordano. Se mantiene nuestra fecha.,2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-PSE-40607,TripEndDate,2011-03-06,(sin cambio),N/A - sin fuente independiente adicional,Mismo caso que el tramo de Israel: limites de un dia entre paises contiguos en una gira de Medio Oriente sin fuente que precise el corte exacto. Se mantiene nuestra fecha.,2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-JOR-40608,TripEndDate,2011-03-06,(sin cambio),N/A - sin fuente independiente adicional,Mismo caso: limite entre el tramo de Jordania y el inicio del tramo de España (07-03) no esta precisado por una fuente independiente. Se mantiene nuestra fecha por consistencia con el tramo siguiente (España inicia 07-03 segun nuestra base).,2026-08-17,NO_CAMBIO (No_verificable)
2134-CHL-BRA-41802,TripEndDate,2014-06-13,(sin cambio),"malaymail.com (World Cup 2014 opening ceremony coverage, VIP list) + prensa: Bachelet asistió a la ceremonia inaugural en Sao Paulo el 12/06 y al partido Chile-Australia en Cuiabá el 13/06/2014","Confirmado que Bachelet viajó a Brasilia y Sao Paulo el 12/06 para la ceremonia inaugural del Mundial, y luego asistió al debut de la Roja ante Australia en Cuiabá el 13/06/2014. El viaje abarcó 2 días, no 1 como registra nuestra base.",2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-USA-43368,TripEndDate,2018-09-28,(sin cambio),"Publimetro Chile (27/09/2018) - discurso de Piñera en la ONU retrasado por caravana de Trump; La Tercera, cobertura gira EE.UU. sept 2018","La evidencia de prensa indica actividad de Piñera en Nueva York hasta el 27-28/09/2018 (73° periodo de sesiones, debate general 25/09-1/10/2018). Nuestra base tiene el viaje dividido en dos registros (Trip 114: 25-27/09 y Trip 115: 28/09) que probablemente correspondan a un mismo viaje continuo de EE.UU. (25-28/09/2018) según COLT. Se recomienda consolidar ambos registros.",2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-USA-43368,TripStartDate,2018-09-25,(sin cambio),"Publimetro Chile (27/09/2018); La Tercera, cobertura gira EE.UU. sept 2018","Ver justificación del registro hermano (Trip 114, mismo colt_TripID). Ambos nuestro-registros (114 y 115) parecen ser fragmentos de un mismo viaje continuo a EE.UU. del 25 al 28/09/2018, tal como lo registra COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-PRT-43703,TripEndDate,2019-08-28,(sin cambio),No se hallaron fuentes independientes específicas sobre esta visita,No se encontró cobertura de prensa específica sobre la visita de Piñera a Portugal en agosto de 2019 que permita confirmar o descartar la extensión a 2 días adicionales que indica COLT. Los links de COLT no fueron proporcionados/accesibles en este ítem.,2026-08-17,NO_CAMBIO (No_verificable)
2556-CHL-FRA-44445,TripStartDate,2021-09-06,(sin cambio),"Emol.com / France24 / La Tercera (6/09/2021) - reunión Piñera-Macron, Palacio del Elíseo","Múltiples fuentes de prensa (Emol: 'Presidente Piñera llega a Francia y se reunirá con su par Emmanuel Macron') confirman que la llegada a Francia y la reunión con Macron ocurrieron el mismo día, 6/09/2021, no el 5/09 como indica nuestra base.",2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-GBR-44448,TripEndDate,2021-09-12,(sin cambio),La Tercera / Diario Financiero (gira Piñera Europa 3-12 sept 2021),"La prensa describe la gira europea (España, Francia, Italia y Reino Unido) como extendida 'hasta el 12 de septiembre', con Reino Unido como última etapa antes del regreso a Chile, coincidiendo con la fecha de término de COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
2556-CHL-PRY-44466,TripStartDate,2021-09-27,(sin cambio),"Cooperativa.cl (28/09/2021) - 'Piñera llegó a Paraguay, último país de su gira regional'","Confirmado que Piñera llegó a Asunción la noche del lunes 27/09/2021 (procedente de Uruguay), con agenda oficial de un día completo el martes 28/09. El viaje comenzó el 27/09, no el 28/09 como indica nuestra base.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-USA-44719,TripEndDate,2022-06-11,(sin cambio),https://www.24horas.cl/actualidad/politica/presidente-boric-regreso-a-chile-tras-gira-por-norteamerica,"El avion (Grupo 10 FACh) partio de Los Angeles a las 21:00 hs del viernes 10/6 y aterrizo en Chile a las 11:30 del sabado 11/6/2022. Siguiendo el mismo criterio ya aplicado en el caso analogo de Bolsonaro en la misma IX Cumbre de las Americas (3531-BRA-USA-44719, TripEndDate COLT_correcto=2022-06-11), la fecha de termino del viaje es el dia de aterrizaje de regreso, 11 de junio.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-USA-44824,TripStartDate;TripEndDate,2022-09-20;2022-09-24,(sin cambio),https://www.emol.com/noticias/Nacional/2022/09/20/1073273/presidente-boric-llega-nueva-york.html ; https://www.24horas.cl/actualidad/politica/presidente-boric-volvio-a-chile-tras-gira-por-nueva-york-junto-a-dos-ministros,"El avion FACh partio de Chile la tarde del 19/9 pero aterrizo en JFK recien pasada la medianoche (00:09 hora NY), por lo que la llegada efectiva a EEUU fue el 20/9 (confirmado por Emol). El regreso a Chile se confirma para la manana del sabado 24/9 junto a los ministros Marcel y Rojas (24horas). Nuestro registro original (19/9-21/9) no reflejaba ni la llegada real ni la extension de la agenda en Washington. Se corrige a COLT en ambos campos.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-MEX-44887,TripEndDate,2022-11-25,(sin cambio),https://www.infobae.com/america/agencias/2022/11/22/boric-viaja-a-mexico-para-realizar-su-primera-visita-oficial/,"Multiples medios (Infobae, Chile en el Exterior) confirman que Boric partio de Mexico la manana del viernes 25/11/2022, fecha en que originalmente se realizaria la Cumbre de la Alianza del Pacifico (luego suspendida). Nuestro dato (24/11) correspondia solo al ultimo dia de actividad bilateral con AMLO, no al dia de regreso. Se corrige a COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-ARG-44949,TripStartDate,2023-01-23,(sin cambio),https://www.meganoticias.cl/nacional/403258-boric-viaja-argentina-buenos-aires-cumbre-encuentro-maduro-23-01-2023.html ; https://www.biobiochile.cl/noticias/nacional/chile/2023/01/23/la-agenda-de-boric-en-la-celac-en-buenos-aires-marcada-por-dichos-de-bielsa-y-con-maduro-invitado.shtml,"Boric viajo y arribo a Buenos Aires el lunes 23/1/2023 en la tarde/noche, un dia antes del inicio formal de la VII Cumbre CELAC (24/1). Nuestro dato solo registraba el dia de participacion en la cumbre (24/1), omitiendo el dia de llegada. Se corrige a COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-DOM-45008,TripStartDate;TripEndDate,2023-03-23;2023-03-26,(sin cambio),https://www.emol.com/noticias/Nacional/2023/03/23/1090227/boric-santo-domingo-cumbre-iberoamericana.html ; https://radio.uchile.cl/2023/03/24/presidente-boric-llego-a-santo-domingo-para-participar-de-cumbre-iberoamericana/,"Boric arribo al Aeropuerto Las Americas de Santo Domingo a las 23:10 del jueves 23/3/2023 (vispera de la cumbre, que se realizo el 24-25/3) y su regreso estaba programado para las 13:00 del domingo 26/3. Nuestro dato (24/3-25/3) solo cubria los dias de la cumbre propiamente, no los dias reales de llegada y partida. Se corrige a COLT en ambos campos.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-BEL-45123,TripStartDate,2023-07-16,(sin cambio),https://www.df.cl/economia-y-politica/gobierno/boric-llega-a-bruselas-para-cumbre-celac-ue-donde-abordara-los-desafios ; https://radio.uchile.cl/2023/07/16/presidente-boric-llega-a-bruselas-para-participar-en-la-cumbre-celac-ue/,"Boric llego a Bruselas el domingo 16/7/2023, un dia antes del inicio formal de la Cumbre Celac-UE (17-18/7). Nuestro dato (17/7) reflejaba solo el primer dia de la cumbre, no el dia real de llegada al pais. Se corrige a COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-CHN-45213,TripEndDate,2023-10-19,(sin cambio),https://www.cnnchile.com/mundo/boric-china-viaje-regreso-8-escalas_20231018/,"CNN Chile confirma que el regreso del Presidente y su comitiva estaba programado para partir el miercoles y arribar la noche del jueves 19/10/2023 a Chile (vuelo de mas de 40 horas con 8 escalas). Nuestro dato (18/10) correspondia al ultimo dia de actividades en Beijing (Foro de la Franja y la Ruta, 17-18/10), no al dia de regreso. Se corrige a COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-FRA-45459,TripStartDate;TripEndDate,2024-06-16;2024-06-17,(sin cambio),https://www.meganoticias.cl/nacional/450334-presidente-gabriel-boric-en-francia-reunion-emmanuel-macron-gira-por-europa-fds01-16-06-2024.html ; https://cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/presidente-boric-cerro-su-gira-europea-con-un-almuerzo-de-trabajo-con/2024-06-17/113102.html,"Boric llego a Francia el domingo 16/6/2024 (cierre de su gira europea) y el almuerzo de trabajo con Macron en el Elyseo, que cerro la gira, fue el 17/6/2024. Nuestro dato (17-18/6) esta corrido un dia respecto de las fuentes disponibles. Se corrige a COLT en ambos campos.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-URY-45691,TripEndDate,2025-02-03,(sin cambio),https://www.emol.com/noticias/Nacional/2025/01/28/1155584/boric-alista-viaje-uruguay.html ; https://prensa.presidencia.cl/comunicado.aspx?id=295496,"La visita a Uruguay (reuniones con Lacalle Pou, Mujica y el electo Orsi) se realizo en una sola jornada, el lunes 3/2/2025, sin evidencia de pernocte ni actividades el 4/2. Se corrige a COLT (viaje de un solo dia).",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-JPN-45787,TripStartDate,2025-05-10,(sin cambio),https://www.cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/presidente-boric-llego-a-japon-para-iniciar-su-gira-por-asia/2025-05-10/221114.html ; https://www.emol.com/noticias/Nacional/2025/05/10/1166003/boric-llega-tokio-silencio-procultura.html,"Boric aterrizo en el aeropuerto de Haneda, Tokio, el sabado 10/5/2025 tras un vuelo de 26 horas, iniciando su gira por Asia. Nuestro dato (11/5) correspondia al dia de la reunion bilateral con el primer ministro Ishiba, no al de la llegada al pais. Se corrige a COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-USA-45922,TripEndDate,2025-09-26,(sin cambio),https://radio.uchile.cl/2025/09/22/presidente-gabriel-boric-viaja-a-su-ultima-asamblea-general-de-las-naciones-unidas/,"Fuente confirma explicitamente: 'El Jefe de Estado regreso al pais el jueves 25 y aterrizo en Santiago el viernes 26 de septiembre'. Nuestro dato (25/9) correspondia al dia de partida desde Nueva York, no al de aterrizaje en Chile. Se corrige a COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-BRA-45966,TripStartDate,2025-11-05,(sin cambio),https://www.gob.cl/en/news/there-is-no-time-to-lose-president-boric-arrives-at-cop30-and-highlights-chiles-leadership-with-70-renewable-energy-generation/,"El primer tweet oficial anunciando la llegada de Boric a la COP30 (Belem) fue publicado a las 00:50 UTC del 6/11/2025, equivalente a las 21:50 hora local (Chile/Belem, GMT-3) del 5/11/2025, es decir que la llegada efectiva fue la noche del 5/11, no el 6/11 como registraba nuestra base. Se corrige a COLT.",2026-08-17,NO_CAMBIO (COLT_correcto)
3909-CHL-PRY-45479,TripStartDate;TripEndDate,2024-07-06;2024-07-08,2024-07-16;2024-07-17,Emol 16-07-2024; La Tercera; Cooperativa; BioBioChile; Minrel,"Fecha corregida manualmente (colt_unico Confirmado con correccion de fecha en prosa, no en campos_completados estructurados): visita oficial de Boric a Paraguay fue 16-17 julio 2024, no 06-08 julio como registraba COLT.",2026-08-17,APLICADO_MANUAL
