colt_TripID,our_Trip_ID,tipo,veredicto_o_decision,campo,valor_correcto,fuente,justificacion
2552-URY-MEX-41979,82,discrepancia,nuestro_correcto,Start_Date,2014-12-08,"politica.expansion.mx (ya citada); fechas oficiales XXIV Cumbre Iberoamericana, Veracruz, 8-9 dic 2014",La XXIV Cumbre Iberoamericana se realizó el 8 y 9 de diciembre de 2014 en Veracruz; fuente independiente confirma la participación de Mujica esos días.
2552-URY-MEX-41979,82,discrepancia,nuestro_correcto,Duration_Days,2,"Fechas oficiales XXIV Cumbre Iberoamericana, Veracruz, 8-9 dic 2014",Consistente con las fechas oficiales de la cumbre (8-9 dic).
2552-URY-NOR-40829,60,discrepancia,nuestro_correcto,Duration_Days,2,"El Observador, 14-oct-2011 (ya citada en nuestra base)","Fuente cita textualmente que la gira 'prosiguió ayer [13-oct] y este viernes [14-oct] en Noruega', confirmando una estadía de 2 días."
2552-URY-PRY-40722,57,discrepancia,No_verificable,Start_Date,,"Comunicado Conjunto XLI Cumbre Mercosur (Cancillería Argentina, ya citado en nuestra base)","La fuente confirma que la cumbre y los actos del bicentenario se desarrollaron entre el 28 y 29 de junio de 2011 con Mujica presente, pero no permite determinar con certeza si su llegada personal fue el 28 o el 29; no se halló fuente adicional que lo precise."
2552-URY-PRY-41838,79,discrepancia,No_verificable,Duration_Days,,Sin fuente adicional hallada,La nota existente no especifica fechas exactas de llegada/salida de la visita de Estado a Cartes; no se halló fuente que confirme 1 vs 2 días.
2552-URY-PER-40752,58,discrepancia,No_verificable,Start_Date,,Sin fuente adicional hallada; asunción de Humala confirmada 28-jul-2011,"La asunción de Ollanta Humala fue el 28 de julio de 2011; es plausible tanto una llegada el día previo (27-jul, patrón habitual) como el mismo día (28-jul, versión COLT), y no se halló fuente que confirme la fecha exacta de arribo de Mujica."
2552-URY-PER-40752,58,discrepancia,No_verificable,Duration_Days,,Sin fuente adicional hallada,Consecuencia directa de la incertidumbre sobre la fecha de llegada; no se puede determinar con certeza si la estadía fue de 1 o 2 días.
2552-URY-ESP-41423,73,discrepancia,nuestro_correcto,Start_Date,2013-05-28,"subrayado.com.uy (ya citada, QA-R4 en nuestra base); encadenamiento con gira a China (24-28 may, ver CHN-41419)","El tramo español comenzó inmediatamente después de la visita de Estado a China (que terminó el 28-may); la fuente ya citada confirma explícitamente el regreso a Montevideo el 6-jun, consistente con un inicio el 28-may para una gira de 10 días."
2552-URY-ESP-41423,73,discrepancia,nuestro_correcto,Duration_Days,10,"subrayado.com.uy (ya citada, QA-R4 en nuestra base)","La fuente (5-jun-2013) indica explícitamente que Mujica regresaría a Montevideo 'este jueves' (6-jun-2013), lo que ya motivó una corrección QA previa de 6 a 10 días; esto es incompatible con la duración de 3 días de COLT."
2552-URY-SWE-40827,59,discrepancia,nuestro_correcto,Start_Date,2011-10-12,"El Observador, 14-oct-2011 (ya citada en nuestra base)","Fuente cita textualmente que la gira europea comenzó 'el pasado miércoles [12-oct] en Suecia', confirmando la fecha de inicio."
2552-URY-SWE-40827,59,discrepancia,nuestro_correcto,Duration_Days,1,"El Observador, 14-oct-2011 (ya citada en nuestra base)","La misma fuente indica que la gira 'prosiguió ayer [13-oct] ... en Noruega', lo que implica que la estadía en Suecia se limitó al miércoles 12-oct (1 día) antes de continuar a Noruega el 13-oct."
2552-URY-USA-41541,75,discrepancia,No_verificable,Duration_Days,,swissinfo.ch (ya citada en nuestra base),La fuente confirma la fecha del discurso ante la AGNU (24-sep-2013) pero no aclara si la estadía en Nueva York se extendió varios días más (patrón común en otras giras a la ONU dentro de esta misma base); no se halló fuente que confirme 1 vs 6 días.
2552-URY-USA-41770,78,discrepancia,nuestro_correcto,Duration_Days,5,"Parlamento uruguayo, venia sesión 6-may-2014 (ya citada en nuestra base)","La agenda documentada (reunión con Obama 12-may, discursos en American University, BID y OEA) es consistente con una estadía de 5 días (11 al 15 de mayo)."
2552-URY-VEN-40569,165,discrepancia,nuestro_correcto,Duration_Days,2,"El Colombiano, 27-ene-2011 (ya citada en nuestra base)","Fuente confirma llegada a Caracas la noche del 26-ene y recepción por Chávez el 27-ene, lo que abarca 2 días."
2552-URY-VEN-40879,168,discrepancia,nuestro_correcto,Duration_Days,2,"Fechas oficiales de la Cumbre Fundacional de la CELAC, Caracas, 2-3 diciembre 2011","La cumbre fundacional de la CELAC se realizó los días 2 y 3 de diciembre de 2011, consistente con nuestra duración de 2 días."
2552-URY-VEN-41339,71,discrepancia,nuestro_correcto,Duration_Days,3,"Cronología pública del funeral de Estado de Hugo Chávez (fallecido 5-mar, funeral de Estado 8-mar-2013); CNN en Español (ya citada)","Los actos fúnebres de Chávez se extendieron entre el 6 y el 8 de marzo de 2013 (velorio público y funeral de Estado); nuestra fuente ya confirma la llegada de Mujica el 6-mar, consistente con una estadía de 3 días."
2552-URY-VEN-41848,80,discrepancia,No_verificable,Start_Date,,albaciudad.org (ya citada en nuestra base),No se halló fuente independiente que precise si la XLVI Cumbre del Mercosur en Caracas (jul-2014) comenzó el 28 o el 29 de julio; la fuente ya citada no especifica fecha exacta más allá de 'julio 2014'.
2552-URY-VEN-41848,80,discrepancia,No_verificable,Duration_Days,,albaciudad.org (ya citada en nuestra base),Consecuencia de la misma incertidumbre sobre la fecha de inicio; no se pudo determinar con certeza 1 vs 2 días.
2552-URY-ARG-40296,,colt_unico,No_verificable,,,Búsqueda web sin resultado concluyente,No se halló cobertura de prensa específica de una conferencia de prensa conjunta Mujica-Fernández el 28-abr-2010; se requiere revisión en archivos de prensa de la época para confirmar o descartar.
2552-URY-ARG-40302,,colt_unico,agregar,,,https://cancilleria.gob.ar/es/actualidad/comunicados/unasur-declaracion-final-de-los-presidentes-luego-de-la-reunion-en-los,"Confirmado: reunión extraordinaria de UNASUR en Los Cardales (Buenos Aires) el 4-may-2010, con los 12 mandatarios de UNASUR incluyendo a Mujica, donde se juramentó a Néstor Kirchner como primer Secretario General. Viaje real no cargado en nuestra base."
2552-URY-ARG-40323,,colt_unico,agregar,,,https://www.pagina12.com.ar/diario/elpais/1-146308-2010-05-25.html,"Confirmado: Mujica asistió a los festejos del Bicentenario argentino en Buenos Aires el 25-may-2010, incluyendo la inauguración de la Galería de los Patriotas Latinoamericanos en la Casa Rosada, coincidiendo con la nota de COLT."
2552-URY-ARG-40387,,colt_unico,No_verificable,,,Búsqueda web sin resultado concluyente,No se halló fuente de prensa que confirme específicamente una firma de comunicado conjunto Mujica-Fernández el 28-jul-2010; se requiere más investigación en archivos de prensa de la época.
2552-URY-ARG-40392,,colt_unico,No_verificable,,,Búsqueda web sin resultado concluyente,"No se halló confirmación de un viaje de 2 días a Argentina el 2-ago-2010 (nótese que existe un viaje similar ya cargado en nuestra base para el 2-ago-2011, Trip_ID 158, un año distinto); podría tratarse de un evento real de 2010 no verificado o de una posible confusión de año en COLT."
2552-URY-ARG-40452,,colt_unico,No_verificable,,,Búsqueda web sin resultado concluyente,No se halló fuente que confirme un viaje a Argentina el 1-oct-2010; el propio COLT admite fecha incierta ('date of departure and return unclear').
2552-URY-ARG-40515,,colt_unico,agregar,,,https://segib.org/es/cumbre/xx-cumbre-iberoamericana/ ; https://www.lacapitalmdp.com/el-paso-de-pepe-mujica-por-la-cumbre-iberoamericana-en-mar-del-plata/,"Confirmado: XX Cumbre Iberoamericana en Mar del Plata, 3-4 diciembre 2010, con el lema exacto citado por COLT ('educación para la inclusión social'); Mujica participó y este viaje no está cargado en nuestra base."
2552-URY-ARG-40599,,colt_unico,agregar,,,https://www.casarosada.gob.ar/informacion/archivo/23092-blank-40824974,"Confirmado con fecha exacta: inauguración de la Casa Patria Grande 'Presidente Néstor Kirchner' el 25-feb-2011 en Buenos Aires, con presencia de Mujica junto a Cristina Fernández y Fernando Lugo."
2552-URY-ARG-41200,,colt_unico,agregar,,,https://unlp.edu.ar/institucional/unlp/historia/honoris_causa/doctor_honoris_causa_jose_mujica_18_oct_2012-6533-11533/,Confirmado con fecha exacta por fuente institucional oficial: ceremonia de Doctor Honoris Causa a Mujica en la Universidad Nacional de La Plata el 18-oct-2012.
2552-URY-ARG-41546,,colt_unico,No_verificable,,,Búsqueda web sin resultado concluyente,No se halló cobertura de prensa sobre la inauguración de un ferry Argentina-Uruguay con presencia de Mujica en sep-2013; podría tratarse de otro tipo de cruce fluvial o evento no identificado en la búsqueda.
2552-URY-BOL-41459,,colt_unico,agregar,,,http://www.cubadebate.cu/noticias/2013/07/04/presidentes-latinoamericanos-condenan-afrenta-europea-contra-evo-morales/,"Confirmado: reunión de UNASUR en Cochabamba el 4-jul-2013 en respaldo a Evo Morales tras el incidente con su avión presidencial (caso Snowden), con la presencia explícita de José Mujica entre los 6 presidentes citados."
2552-URY-BOL-41805,,colt_unico,No_verificable,,,Búsqueda web sin resultado concluyente,No se halló fuente que confirme un viaje a Bolivia el 15-jun-2014; se requiere más investigación.
2552-URY-BRA-40266,,colt_unico,No_verificable,,,Búsqueda web inconclusa,"No se halló cobertura de prensa de la época (mar-2010) que confirme un viaje de Mujica a Brasil el 29-mar-2010 con los acuerdos específicos descritos por COLT (avicultura, lácteos, etc.); es plausible como uno de los primeros viajes de su mandato pero no se pudo verificar de forma independiente."
2552-URY-BRA-40389,,colt_unico,No_verificable,,,Búsqueda web inconclusa,No se halló fuente que confirme un viaje a Brasil el 30-jul-2010; se requiere más investigación en archivos de prensa.
2552-URY-BRA-40518,,colt_unico,agregar,,,https://fundar.org.br/memorial/ ; https://www.180.com.uy/articulo/15589_Lula-y-Mujica-inauguraron-el-besodromo,Confirmado con fecha exacta: Lula y Mujica inauguraron el Memorial Darcy Ribeiro en la Universidad de Brasilia el 6-dic-2010.
2552-URY-BRA-40526,,colt_unico,agregar,,,"Prensa regional sobre la XL Cumbre del Mercosur, Foz de Iguaçu, dic-2010 (Presidencia de Uruguay, discurso de Mujica)","Confirmado: la XL Cumbre del Mercosur se realizó en Foz de Iguaçu a mediados de diciembre de 2010, con discurso de Mujica documentado; viaje real no cargado en nuestra base, aunque la fecha exacta del discurso dentro del rango 14-17 dic requiere ajuste fino al cargarlo."
2552-URY-BRA-42041,,colt_unico,No_verificable,,,Búsqueda web inconclusa,No se halló cobertura específica de un acto por el 35º aniversario del PT en Belo Horizonte el 6-feb-2015 con presencia de Mujica; la coherencia interna del dato (PT fundado en 1980 + 35 años = 2015) es sugestiva pero no constituye evidencia positiva directa.
2552-URY-CHL-40921,,colt_unico,agregar,,,https://www.pagina12.com.ar/diario/elmundo/4-184766-2012-01-05.html ; https://www.latercera.com/noticia/pinera-llega-a-la-antartica-en-compania-del-presidente-de-uruguay/,"Confirmado con fechas exactas: Piñera y Mujica visitaron juntos las bases antárticas (Frei Montalva chilena y Artigas uruguaya) entre el 13 y el 15 de enero de 2012, coincidiendo con la fecha de inicio y duración de COLT."
2552-URY-COL-40396,,colt_unico,agregar,,,https://www.infobae.com/2010/08/08/530252-juan-manuel-santos-juro-como-presidente-colombia-y-pidio-un-dialogo-directo-chavez/,"Confirmado: la asunción de Juan Manuel Santos fue el 7-ago-2010 con actos protocolares desde el 6-ago; Mujica, como presidente vecino recién asumido, asistió a la ceremonia."
2552-URY-CRI-42032,,colt_unico,agregar,,,https://en.wikipedia.org/wiki/2015_CELAC_summit,"Confirmado con fecha exacta: III Cumbre CELAC en San José, Costa Rica, con la intervención de Mujica el 28-ene-2015, una de sus últimas participaciones internacionales como presidente."
2552-URY-ECU-40498,,colt_unico,agregar,,,http://archivo.presidencia.gub.uy/sci/noticias/2010/11/2010111609.htm,"Confirmado con fuente oficial uruguaya: Mujica visitó Guayaquil junto a Correa, incluyendo la visita al barrio Nueva Prosperina descrita textualmente por COLT, en nov-2010."
2552-URY-VAT-41426,,colt_unico,agregar,,,https://www.lanacion.com.ar/el-mundo/el-papa-recibio-a-mujica-y-lo-califico-como-un-hombre-sabio-nid1587605/ ; https://diariodecuyo.com.ar/mundo/El-Papa-recibio-a-Jose-Mujica-20130601-0023.html,"Confirmado y muy bien documentado: el Papa Francisco recibió a Mujica en audiencia privada en el Vaticano el 1-jun-2013 (audiencia de 45 minutos). Esto resuelve una incertidumbre que nuestra propia base ya había señalado en la nota del Trip_ID 73 ('tramo Vaticano... si ocurrió'): sí ocurrió, como escala de un día dentro de la gira a España (Trip_ID 73, 28-may al 6-jun-2013), no como viaje aparte. Se recomienda cargarlo como tramo de esa misma gira, no como Journey nuevo."
2552-URY-PRY-40405,,colt_unico,agregar,,,https://upsidedownworld.org/archives/paraguay/paraguay-americas-social-forum-continues-struggle-to-dismantle-neoliberalism/ ; https://www.ultimahora.com/mujica-realizara-una-visita-oficial-paraguay-los-dias-15-y-16-agosto-n347507,"Confirmado: IV Foro Social de las Américas en Asunción, 11-15 ago 2010, con Mujica presente en el cierre junto a Lugo y Evo Morales; fuente adicional (Última Hora) confirma explícitamente una 'visita oficial' de Mujica a Paraguay los días 15 y 16 de agosto, coincidiendo con la fecha de inicio de COLT."
2552-URY-PRY-40529,,colt_unico,No_verificable,,,Sin confirmación directa hallada,"Es plausible como continuación regional del viaje a Foz de Iguaçu (colt_unico BRA-40526, días antes) hacia Alto Paraná (departamento paraguayo limítrofe con Foz de Iguaçu), pero no se halló fuente que confirme específicamente la firma del acuerdo URUPABOL el 17-dic-2010."
2552-URY-ESP-40508,,colt_unico,No_verificable,,,Búsqueda web inconclusa sobre el partido Atlético Madrid-Espanyol,No se pudo confirmar la fecha exacta de un partido Atlético Madrid vs Espanyol en el estadio Vicente Calderón el 26-nov-2010 con presencia de Mujica; el propio COLT admite fecha incierta.
2552-URY-ESP-41229,,colt_unico,descartar,,,https://diariocorreo.pe/mundo/mujica-reposara-varios-dias-tras-anular-viaj-212851/ ; https://www.gub.uy/presidencia/comunicacion/noticias/mujica-detallo-afeccion-le-impide-viajar-saludo-creacion-universidad,"Contradicho por evidencia positiva: en noviembre de 2012 Mujica ANULÓ su viaje a España (incluida su participación en la XXII Cumbre Iberoamericana de Cádiz, 16-17 nov) por un coágulo de sangre en la pierna, según fuentes de la época y la propia Presidencia uruguaya. Esto es coherente con nuestro Trip_ID 83 (viaje cancelado a España, ~nov-2012, ya cargado como Canceled). El registro de COLT como viaje completado parece ser un error."
2552-URY-ESP-41427,,colt_unico,descartar,,,"Nuestra propia base (Trip_ID 73, Journey URU-JM-J014)","Corresponde al mismo tramo español de la gira ya cargada como Trip_ID 73 (Madrid, 28-may al 6-jun-2013, evaluada como discrepancia bajo colt_TripID ESP-41423); COLT parece haber partido esta misma gira europea en dos TripID distintos para España (41423 y 41427), con fechas superpuestas (29-may/1-jun vs 2-jun/5-jun). Posible duplicado interno de COLT, señalado pero no resuelto de nuestro lado."
2552-URY-VEN-40275,,colt_unico,agregar,,,http://www.psuv.org.ve/temas/noticias/Chavez-recibe-a-Mujica-en-Miraflores-para-reimpulsar-relaciones-bilaterales/,"Confirmado: primera visita oficial de Mujica a Venezuela, con llegada el 6-abr-2010 y actos protocolares (ofrenda floral al Panteón Nacional, condecoración Orden del Libertador) el 7-abr-2010 en Miraflores junto a Chávez, coincidiendo con la nota de COLT (nótese leve matiz: la fuente ubica la llegada el 6-abr, un día antes de la fecha TripStartDate de COLT)."
3698-URY-ARG-45269,126,discrepancia,nuestro_correcto,Duration_Days,2,https://www.montevideo.com.uy/Noticias/Lacalle-Pou-partio-hacia-Argentina-para-asistir-a-la-asuncion-de-Milei-este-domingo-uc873535 ; https://www.infobae.com/america/america-latina/2023/12/11/zelenski-invito-a-lacalle-pou-a-visitar-ucrania-y-agradecio-el-apoyo-de-uruguay-en-una-reunion-en-buenos-aires/,"Fuente primaria (Montevideo Portal, publicada 9-dic-2023) confirma partida sábado 9-dic y regreso domingo 10-dic tras la asunción de Milei. La reunión con Zelenskyy que cita COLT como motivo del tercer día ocurrió el domingo por la mañana (10-dic), antes de la asunción, es decir dentro de la ventana ya registrada, no un día adicional. COLT tiene Confidence=1 (la más baja) en este TripID."
3698-URY-ARG-45490,130,discrepancia,COLT_correcto,Duration_Days,1,https://www.elobservador.com.uy/nacional/lacalle-pou-encabezo-acto-la-plaza-matriz-la-jura-la-constitucion-su-ultimo-18-julio-como-presidente-n5951925 ; https://www.a24.com/politica/lacalle-pou-y-tres-candidatos-presidente-uruguay-presentes-el-acto-la-amia-n1335615,"El Observador confirma que Lacalle Pou encabezó el acto oficial en Plaza Matriz por la Jura de la Constitución en Montevideo el 18-jul-2024, por lo que no pudo seguir en Buenos Aires ese día. Otras fuentes confirman que organizó su regreso a Uruguay el mismo 17-jul tras la bilateral con Milei y el acto por los 30 años de la AMIA. Corrige nuestra base (que tenía 17-18/jul, 2 días)."
3698-URY-BEL-45123,120,discrepancia,COLT_correcto,Start_Date,2023-07-16,https://www.ambito.com/uruguay/el-presidente-luis-lacalle-pou-se-reunio-su-par-chileno... ; https://diariodecuyo.com.ar/argentina/El-Presidente-llego-a-Bruselas-para-la-cumbre-entre-la-Union-Europea-y-la-Celac-20230717-0010.html ; https://www.subrayado.com.uy/lacalle-pou-viajo-cumbre-celac-y-union-europea-hay-expectativa-acuerdo-mercosur-n920640,"Múltiples fuentes (Subrayado, La Diaria, Montevideo Portal, Diario de Cuyo) confirman que Lacalle Pou viajó el domingo 16-jul-2023 junto al canciller Bustillo y la ministra Arbeleche, para participar el 17 y 18 de julio en la Cumbre CELAC-UE en Bruselas."
3698-URY-BEL-45123,120,discrepancia,COLT_correcto,Duration_Days,3,https://www.subrayado.com.uy/lacalle-pou-viajo-cumbre-celac-y-union-europea-hay-expectativa-acuerdo-mercosur-n920640,"Consistente con Start_Date corregido a 16-jul: viaje de 16 a 18-jul-2023 (3 días), confirmado por varias fuentes uruguayas."
3698-URY-CHL-44630,109,discrepancia,COLT_correcto,Start_Date,2022-03-10,https://www.subrayado.com.uy/lacalle-pou-esta-chile-la-asuncion-gabriel-boric-como-presidente-n847416 ; https://en.mercopress.com/2022/03/10/uruguayan-president-will-fly-to-chile-to-thank-pinera-and-assist-boric-s-presidential-inauguration,"Fuentes confirman que Lacalle Pou ya estaba en Chile el 10-mar-2022 (jueves), un día antes de la asunción de Boric (viernes 11-mar), participando también del almuerzo de despedida ofrecido por Piñera a los mandatarios invitados."
3698-URY-CHL-44630,109,discrepancia,COLT_correcto,Duration_Days,2,https://www.subrayado.com.uy/lacalle-pou-esta-chile-la-asuncion-gabriel-boric-como-presidente-n847416,Consistente con Start_Date corregido a 10-mar: viaje de 10 a 11-mar-2022 (2 días).
3698-URY-CHL-45179,121,discrepancia,COLT_correcto,Start_Date,2023-09-10,https://ladiaria.com.uy/politica/articulo/2023/9/lacalle-pou-partio-a-chile-para-participar-en-la-conmemoracion-de-los-50-anos-del-golpe-de-estado-en-ese-pais/ ; https://970universal.com/2023/09/10/lacalle-pou-viaja-a-chile-este-domingo-para-participar-del-acto-por-los-50-anos-del-golpe-de-estado/,"Fuentes confirman que Lacalle Pou partió hacia Chile el domingo 10-sep-2023 alrededor de las 18:30, para participar el lunes 11-sep en el acto por los 50 años del golpe de Estado."
3698-URY-CHL-45179,121,discrepancia,COLT_correcto,Duration_Days,2,https://ladiaria.com.uy/politica/articulo/2023/9/lacalle-pou-partio-a-chile-para-participar-en-la-conmemoracion-de-los-50-anos-del-golpe-de-estado-en-ese-pais/,"Consistente con Start_Date corregido a 10-sep: viaje de 10 a 11-sep-2023 (2 días), antes de continuar a Francia."
3698-URY-CHN-45251,125,discrepancia,nuestro_correcto,Start_Date,2023-11-20,https://www.infobae.com/america/agencias/2023/11/20/lacalle-pou-llega-a-pekin-para-visita-oficial-y-reunion-con-xi-jinping/,"Infobae confirma explícitamente que Lacalle Pou llegó a Pekín el lunes 20-nov-2023 para la visita oficial, contradiciendo el 21-nov de COLT."
3698-URY-CHN-45251,125,discrepancia,nuestro_correcto,Duration_Days,5,https://www.infobae.com/america/agencias/2023/11/20/lacalle-pou-llega-a-pekin-para-visita-oficial-y-reunion-con-xi-jinping/,"Múltiples fuentes describen la visita de Estado como 'del 20 al 24 de noviembre', consistente con Duration_Days=5 de nuestra base."
3698-URY-COL-44742,112,discrepancia,COLT_correcto,Duration_Days,5,https://www.subrayado.com.uy/regreso-lacalle-pou-su-visita-colombia-y-la-reunion-ivan-duque-n873027,"Fuente primaria (Subrayado, publicada 4-jul-2022 08:41hs) confirma que Lacalle Pou 'había viajado a Bogotá el jueves de mañana' (30-jun) y 'regresó este lunes de mañana' (4-jul) minutos antes de las 6am. Esto contradice nuestra propia corrección QA-R5 anterior (que había fijado el regreso en 3-jul); esa corrección previa era en realidad errónea. Duration correcta: 30-jun a 4-jul = 5 días, igual que COLT."
3698-URY-DOM-45008,116,discrepancia,COLT_correcto,Start_Date,2023-03-23,https://970universal.com/2023/03/23/lacalle-viajo-a-republica-dominicana-para-participar-en-cumbre-iberoamericana/ ; https://www.abc.com.py/internacionales/2023/03/23/boric-y-lacalle-llegan-a-repùblica-dominicana-para-la-cumbre-iberoamericana/,"Varias fuentes confirman que Lacalle Pou llegó a Santo Domingo el jueves 23-mar-2023 (no el 24-mar), ya que la XXVIII Cumbre Iberoamericana se extendió del jueves 23 al sábado 25-mar. NOTA: esto deja una inconsistencia interna no resuelta aquí -nuestro End_Date (29-mar) está bien sourced con cita directa, por lo que al corregir el Start_Date a 23-mar la Duration_Days real pasaría a ser 7 (no 6 como figura actualmente); esto no estaba señalado como diferencia en el workpack y se deja constancia para revisión futura, sin modificarlo en este veredicto."
3698-URY-PRY-45479,129,discrepancia,No_verificable,Start_Date,,https://www.mercosur.int/asuncion-se-prepara-para-la-cumbre-de-jefes-de-estado-del-mercosur-y-reuniones-previas/ ; búsquedas adicionales sobre la LXIV Cumbre MERCOSUR (8-jul-2024),"Todas las fuentes consultadas confirman que la cumbre presidencial y la cena de jefes de Estado ocurrieron el 7-8/jul/2024, pero ninguna precisa si Lacalle Pou arribó a Asunción el sábado 6 (COLT) o el domingo 7 (nuestra base). No se halló nota de prensa uruguaya con el día exacto de partida."
3698-URY-PRY-45479,129,discrepancia,No_verificable,Duration_Days,,https://www.mercosur.int/asuncion-se-prepara-para-la-cumbre-de-jefes-de-estado-del-mercosur-y-reuniones-previas/,Depende directamente de la fecha de partida no verificada (ver campo Start_Date del mismo Trip_ID); no se encontró fuente que precise si la estadía fue de 2 o 3 días.
3698-URY-QAT-44540,105,discrepancia,nuestro_correcto,Start_Date,2021-12-12,https://www.gub.uy/presidencia/comunicacion/noticias/lacalle-pou-tras-viaje-catar-nos-volvemos-tranquilidad-haber-cumplido ; https://en.mercopress.com/2021/12/11/argimon-takes-over-in-uruguay-as-lacalle-travels-to-qatar,"La fuente oficial (Presidencia, 14-dic-2021) describe la visita como 'oficial de 48 horas'; la reunión con el Emir fue el domingo 12-dic. No hay evidencia de que el viaje haya comenzado el 10-dic como indica COLT."
3698-URY-QAT-44540,105,discrepancia,nuestro_correcto,Duration_Days,3,https://www.gub.uy/presidencia/comunicacion/noticias/lacalle-pou-tras-viaje-catar-nos-volvemos-tranquilidad-haber-cumplido,"Fuente oficial (Presidencia) confirma que Lacalle Pou 'arribó a las 18:45 de este martes 14' (no el 13 como figura en nuestra base) tras una visita de 48 horas iniciada el domingo 12. El valor exacto correcto es 3 días (12-14 dic), no 2 (nuestro) ni 5 (COLT); nuestra base subestima por un día porque el End_Date registrado (13-dic) es incorrecto y debería corregirse a 14-dic en una revisión posterior. Se marca 'nuestro_correcto' por ser sustancialmente más cercano a la realidad que el valor de COLT, dejando expresa la corrección fina."
3698-URY-ARE-44611,108,discrepancia,nuestro_correcto,Start_Date,2022-02-18,https://www.subrayado.com.uy/lacalle-pou-viajo-dubai-junto-ministros-y-empresarios-n840128,"Nuestra propia corrección QA-R5 ya cita directamente la fuente: partida viernes 18-feb-2022, Día de Uruguay en Expo Dubái el lunes 21-feb, regreso de la delegación el 23-feb. Consistente con la cobertura de thenationalnews.com sobre el encuentro con Sheikh Mohamed bin Zayed en torno al 20-feb."
3698-URY-ARE-44611,108,discrepancia,nuestro_correcto,Duration_Days,6,https://www.subrayado.com.uy/lacalle-pou-viajo-dubai-junto-ministros-y-empresarios-n840128,Consistente con Start 18-feb y End 23-feb ya verificados con cita directa de fuente primaria (18 al 23-feb = 6 días).
3698-URY-GBR-44703,111,discrepancia,nuestro_correcto,Start_Date,2022-05-21,https://en.mercopress.com/2022/05/22/president-of-uruguay-left-for-the-uk-on-his-first-visit-to-europe-will-meet-with-prince-charles-boris-johnson,"El propio artículo de MercoPress citado por COLT como fuente dice explícitamente: 'traveled this Saturday to London... will last until May 24' (publicado domingo 22-may), es decir que viajó el sábado 21-may, no el 22-may como registró COLT."
3698-URY-GBR-44703,111,discrepancia,nuestro_correcto,Duration_Days,4,https://en.mercopress.com/2022/05/22/president-of-uruguay-left-for-the-uk-on-his-first-visit-to-europe-will-meet-with-prince-charles-boris-johnson,Consistente con Start 21-may y End 24-may (ya corregido en QA-R5 con cita directa de la misma fuente): 21 al 24-may = 4 días.
3698-URY-USA-44460,104,discrepancia,No_verificable,Start_Date,,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-lacalle-pou-regreso-uruguay-tras-gira-oficial-mexico-estados ; https://en.mercopress.com/2021/09/23/uruguayan-president-lacalle-focuses-on-human-rights-and-covid-19-vaccination-before-the-un,"La fuente oficial solo confirma el regreso conjunto de la gira México-EEUU el viernes 24-sep (coincide con ambas bases). MercoPress confirma el discurso ante la ONU el miércoles 22-sep, compatible con cualquiera de las dos fechas de inicio propuestas (20 o 21-sep). No se halló fuente que precise el día exacto de llegada a Nueva York tras la Cumbre CELAC en México (que terminó el 18-sep)."
3698-URY-USA-44460,104,discrepancia,No_verificable,Duration_Days,,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-lacalle-pou-regreso-uruguay-tras-gira-oficial-mexico-estados,Depende directamente de la fecha de inicio no verificada (ver campo Start_Date del mismo Trip_ID); el End_Date (24-sep) está confirmado por fuente oficial en ambas versiones.
3698-URY-USA-45090,118,discrepancia,nuestro_correcto,Start_Date,2023-06-12,https://www.teledoce.com/telemundo/nacionales/biden-aplaudio-defensa-de-lacalle-de-libertades-en-venezuela-presidentes-exploraron-formas-de-expandir-la-relacion-economica-bilateral/,"Nuestra corrección QA-R5 ya cita directamente la fuente: viajó el domingo 11-jun de noche (llegada 12-jun), reunión con Biden el martes 13-jun (coincide con las fuentes de COLT: Bloomberg y la Casa Blanca fechan el encuentro el 13-jun), regreso el jueves 15-jun."
3698-URY-USA-45090,118,discrepancia,nuestro_correcto,Duration_Days,4,https://www.teledoce.com/telemundo/nacionales/biden-aplaudio-defensa-de-lacalle-de-libertades-en-venezuela-presidentes-exploraron-formas-de-expandir-la-relacion-economica-bilateral/,"Consistente con Start 12-jun y End 15-jun ya verificados con cita directa: 12 al 15-jun = 4 días. El TripID de COLT (fechado 13-jun) corresponde al día de la reunión con Biden, que fue ampliamente cubierto, pero no al día de llegada real."
3698-URY-USA-45186,123,discrepancia,nuestro_correcto,Duration_Days,5,https://www.gub.uy/presidencia/comunicacion/noticias/lacalle-pou-retorno-uruguay-tras-participar-asamblea-general-naciones-unidas,"Fuente oficial (Presidencia, 21/09/2023): 'La vicepresidenta Beatriz Argimón traspasó el mando al presidente... este jueves 21' tras el viaje a la 78ª AGNU. Confirma el regreso el 21-sep, no el 22-sep como registra COLT. Duration correcta: 17 al 21-sep = 5 días."
