Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status
CHL-GB-J122,148,Gabriel Boric,Chile,Completed,2022-08-06,2022-08-08,3,Colombia,South America,Bogotá,Multilateral,Inauguration/Funeral,TRUE,Asunción de Gustavo Petro,NA,Transmision de mando de Petro; bilaterales con Petro y Arce.,https://www.chile.gob.cl/colombia/noticias/el-presidente-de-chile-gabriel-boric-participo-en-la-transmision-del,High,NA,Cooperación Política General,Verificada-URL
CHL-GB-J123,149,Gabriel Boric,Chile,Completed,2022-09-19,2022-09-21,3,United States,North America,New York,Multilateral,Global Forum,TRUE,77ª Asamblea General de la ONU,NA,Discurso debut ante la AGNU; bilaterales con Sanchez y Macron.,https://www.emol.com/noticias/Nacional/2022/09/18/1073204/viaje-boric-asamblea-general-onu.html,Medium,Fechas de estancia estimadas; discurso el 20/9/2022.,Cooperación Política General,Verificada-URL
CHL-GB-J124,150,Gabriel Boric,Chile,Completed,2022-11-16,2022-11-19,4,Thailand,Asia-Pacific,Bangkok,Multilateral,Global Forum,TRUE,Cumbre APEC 2022,NA,"Debut en APEC; bilaterales con Xi Jinping, Kishida y Trudeau; agenda TPP11.",https://www.emol.com/noticias/Nacional/2022/11/16/1078523/presidente-apec-tailandia.html,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-GB-J125,151,Gabriel Boric,Chile,Completed,2022-11-22,2022-11-24,3,Mexico,North America,Ciudad de México,Bilateral,Working Visit,NA,Andrés Manuel López Obrador,Jefe de Estado/Gobierno,"Visita oficial; reunion con AMLO, sesion solemne del Senado y promocion de inversiones.",https://www.chile.gob.cl/mexico/noticias/presidente-gabriel-boric-realiza-visita-oficial-a-mexico,High,NA,NA,Verificada-URL
CHL-GB-J126,152,Gabriel Boric,Chile,Completed,2023-01-01,2023-01-02,2,Brazil,South America,Brasília,Multilateral,Inauguration/Funeral,NA,Asunción de Luiz Inácio Lula da Silva,NA,Investidura de Lula.,https://www.biobiochile.cl/noticias/nacional/chile/2023/01/01/presidente-boric-ya-esta-en-brasil-para-investidura-de-lula-da-silva-viajo-junto-a-ricardo-lagos-e.shtml,Medium,"NOTA 2026-07-21: BioBioChile (01/01/2023) confirma llegada a Brasilia la manana del domingo 1/01/2023 (investidura, saludo a jefes de Estado, recepcion) y reunion bilateral Chile-Brasil prevista 'para manana' (2/01), con regreso a Chile 'durante la tarde del lunes [2/01] a eso de las 16:30'. Corregido End_Date/Duration de 1 a 2 dias (01-02/01/2023) en base a esta fuente.",Cooperación Política General,Verificada-URL
CHL-GB-J127,153,Gabriel Boric,Chile,Completed,2023-01-24,2023-01-24,1,Argentina,South America,Buenos Aires,Multilateral,Regional Summit,NA,VII Cumbre de la CELAC,NA,Participacion en la VII Cumbre de la CELAC.,https://www.infobae.com/america/agencias/2023/01/20/lula-petro-y-boric-entre-los-asistentes-a-la-cumbre-de-la-celac-que-promete-ser-tensa/,Medium,Estancia estimada.,Cooperación Política General,Verificada-URL
CHL-GB-J128,154,Gabriel Boric,Chile,Completed,2023-03-24,2023-03-25,2,Dominican Republic,Caribbean,Santo Domingo,Multilateral,Regional Summit,NA,XXVIII Cumbre Iberoamericana,NA,Cumbre Iberoamericana de Santo Domingo.,https://radio.uchile.cl/2023/03/24/presidente-boric-llego-a-santo-domingo-para-participar-de-cumbre-iberoamericana/,Medium,"NOTA 2026-07-21: Diario y Radio Universidad de Chile (24/03/2023) confirma llegada de Boric a Santo Domingo para la XXVIII Cumbre Iberoamericana, realizada 'este 24 y 25 de marzo'; fechas confirmadas (ya no estimadas).",Cooperación Política General,Verificada-URL
CHL-GB-J129,155,Gabriel Boric,Chile,Completed,2023-05-29,2023-05-30,2,Brazil,South America,Brasília,Multilateral,Regional Summit,NA,Cumbre de presidentes sudamericanos (retiro convocado por Lula),NA,Cumbre sudamericana convocada por Lula; retorno el 30/5 para preparar la Cuenta Publica.,https://www.elmostrador.cl/noticias/pais/2023/05/30/presidente-boric-aterriza-en-brasil-para-reunion-convocada-por-lula-con-mandatarios-de-sudamerica/,High,NA,Cooperación Política General,Verificada-URL
CHL-GB-J130,156,Gabriel Boric,Chile,Completed,2023-07-13,2023-07-15,3,Spain,Europe,Madrid,Bilateral,Working Visit,NA,Pedro Sánchez / Rey Felipe VI,Jefe de Estado/Gobierno,"Primera gira europea; agenda economica, litio e inversion; conmemoracion 50 anios del golpe.",https://www.df.cl/economia-y-politica/gobierno/boric-inicia-gira-en-madrid-donde-busca-consolidar-a-espana-como-tercer,High,Parte de gira europea multi-pais (J130).,NA,Verificada-URL
CHL-GB-J130,157,Gabriel Boric,Chile,Completed,2023-07-17,2023-07-18,2,Belgium,Europe,Bruselas,Multilateral,Global Forum,TRUE,III Cumbre UE-CELAC,NA,Cumbre UE-CELAC; agenda de bilaterales con lideres europeos y latinoamericanos.,https://www.elmostrador.cl/noticias/pais/2023/07/13/presidente-boric-viaja-a-espana-para-su-primera-gira-europea-que-incluye-belgica-suiza-y-francia/,High,"Cifra de ~15 bilaterales citada por el canciller, sin registro oficial verificable.",Cooperación Política General,Verificada-URL
CHL-GB-J130,158,Gabriel Boric,Chile,Completed,2023-07-19,2023-07-20,2,Switzerland,Europe,Ginebra,Multilateral,Working Visit,NA,CERN / OMS (Tedros Adhanom),NA,Visita al CERN (Chile miembro asociado) y encuentro con el director general de la OMS.,https://www.emol.com/noticias/Nacional/2023/07/07/1100363/gira-europa-presidente-gabriel-boric.html,High,"Fechas estimadas dentro de la gira. Visita a organismos, no bilateral pais-pais: Other. CERN/OMS: organismos internacionales -> Multilateral por definicion del CODEBOOK; tema ciencia/salud mixto, primario CERN -> Otro (doctrina 2026-07-07).",Otro,Verificada-URL
CHL-GB-J130,159,Gabriel Boric,Chile,Completed,2023-07-21,2023-07-21,1,France,Europe,París,Bilateral,Working Visit,NA,Emmanuel Macron,Jefe de Estado/Gobierno,Cierre de la gira europea; bilateral con Macron.,https://www.emol.com/noticias/Nacional/2023/07/07/1100363/gira-europa-presidente-gabriel-boric.html,High,NA,NA,Verificada-URL
CHL-GB-J131,160,Gabriel Boric,Chile,Completed,2023-08-14,2023-08-15,2,Paraguay,South America,Asunción,Multilateral,Inauguration/Funeral,NA,Asunción de Santiago Peña,NA,Cambio de mando de Penia; viajo junto al expresidente Pinera.,https://minrel.gob.cl/noticias-anteriores/canciller-alberto-van-klaveren-acompana-al-presidente-boric-en-cambio-de,High,NA,Cooperación Política General,Verificada-URL
CHL-GB-J132,161,Gabriel Boric,Chile,Completed,2023-09-19,2023-09-20,2,United States,North America,New York,Multilateral,Global Forum,TRUE,78ª Asamblea General de la ONU,NA,"Discurso ante la AGNU; bilaterales con Trudeau, Boluarte y Zelenski.",https://www.chile.gob.cl/onu/noticias/78-asamblea-general-presidente-de-la-republica-gabriel-boric-font,High,Discurso el 20/9/2023; posible escala en Washington 22-23/9 no confirmada (pendientes).,Cooperación Política General,Verificada-URL
CHL-GB-J133,162,Gabriel Boric,Chile,Completed,2023-10-14,2023-10-18,5,China,Asia-Pacific,Chengdú / Beijing,Bilateral,State Visit,NA,Xi Jinping / III Foro de la Franja y la Ruta,Jefe de Estado/Gobierno,Visita de Estado; III Foro Franja y la Ruta; reunion con Xi; Chile Week China.,https://prensa.presidencia.cl/comunicado.aspx?id=273070,High,Categoria Bilateral (primario: visita de Estado); foro FyR al margen. Precedente: Pinera 2019 (J108).,NA,Verificada-URL
CHL-GB-J134,163,Gabriel Boric,Chile,Completed,2023-11-02,2023-11-03,2,United States,North America,Washington DC,Multilateral,Regional Summit,TRUE,Cumbre APEP,NA,Cumbre de la Alianza para la Prosperidad Economica de las Americas; bilateral con Biden en la Casa Blanca.,https://www.larepublica.ec/blog/2023/11/01/boric-viaja-a-la-apep-el-foro-organizado-por-biden-en-seguimiento-a-la-cumbre-de-las-americas/,High,APEP: mandato fundacional economico-comercial (doctrina 5.7).,Comercio/Integración Económica,Verificada-URL
CHL-GB-J135,164,Gabriel Boric,Chile,Completed,2023-11-15,2023-11-16,2,United States,North America,San Francisco,Multilateral,Global Forum,TRUE,Cumbre APEC 2023,NA,Cumbre APEC; CEO Summit y plenario de lideres; agenda de inversion.,https://cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/presidente-boric-ya-esta-en-eeuu-para-participar-de-cumbre-apec/2023-11-15/141311.html,High,NA,Comercio/Integración Económica,Verificada-URL
CHL-GB-J136,165,Gabriel Boric,Chile,Completed,2023-12-09,2023-12-10,2,Argentina,South America,Buenos Aires,Multilateral,Inauguration/Funeral,NA,Asunción de Javier Milei,NA,Investidura de Milei pese a diferencias ideologicas; breve saludo protocolar.,https://www.cnnchile.com/pais/boric-llega-argentina-asuncion-milei_20231209/,High,Ultima visita a Argentina del mandato (relacion fria con Milei).,Cooperación Política General,Verificada-URL
CHL-GB-J137,166,Gabriel Boric,Chile,Canceled,2023-11-30,NA,NA,United Arab Emirates,Middle East,Dubái,Multilateral,Global Forum,NA,COP28,NA,Participar en la COP28; cancelado el 22/11/2023 por agenda de seguridad interna; asistieron el canciller van Klaveren y la ministra Rojas.,https://www.emol.com/noticias/Nacional/2023/11/22/1113662/boric-desiste-de-cop28.html,Medium,Fecha de inicio estimada segun planificacion original.,Medio Ambiente/Clima,Verificada-URL
CHL-GB-J138,167,Gabriel Boric,Chile,Completed,2024-01-14,2024-01-15,2,Guatemala,Central America,Ciudad de Guatemala,Multilateral,Inauguration/Funeral,TRUE,Asunción de Bernardo Arévalo,NA,Investidura de Arevalo; bilaterales con Arevalo y Josep Borrell (UE).,https://cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/boric-viaja-a-guatemala-para-asistir-a-la-toma-de-posesion-de-arevalo/2024-01-13/182729.html,High,NA,Cooperación Política General,Verificada-URL
CHL-GB-J139,168,Gabriel Boric,Chile,Completed,2024-06-10,2024-06-12,3,Germany,Europe,Berlín,Bilateral,Working Visit,NA,Olaf Scholz / Frank-Walter Steinmeier,Jefe de Estado/Gobierno,"Segunda gira europea; visita oficial, ESO en Munich, inversion y ciencia.",https://prensa.presidencia.cl/comunicado.aspx?id=285010,High,"Fechas estimadas dentro de la gira (J139). QA-R4 2026-07-26: Confirmado por fuentes cruzadas independientes (Cooperativa.cl 2024-06-10 ""Presidente Boric inicia en Alemania su gira por Europa""; BioBioChile 2024-06-10 ""Boric llega a Alemania para iniciar gira presidencial""; La Tercera sobre llegada a Berlín) - fechas 10-12 jun y contraparte (Scholz/Steinmeier) coinciden. Gira completa (Alemania-Suecia-Suiza-Francia) confirmada consistente con Trip_ID 170-171 del mismo Journey_ID.",NA,Verificada-URL
CHL-GB-J139,169,Gabriel Boric,Chile,Completed,2024-06-13,2024-06-14,2,Sweden,Europe,Estocolmo,Bilateral,Working Visit,NA,Ulf Kristersson / Rey Carlos XVI Gustavo,Jefe de Estado/Gobierno,Visita oficial a Suecia; agenda economica y de innovacion.,https://prensa.presidencia.cl/comunicado.aspx?id=285010,Medium,"Fechas estimadas. QA-R4 2026-07-26: Confirmado por fuentes cruzadas (Forbes Chile, Cooperativa.cl, Vivir Ediciones) sobre gira Alemania-Suecia-Suiza-Francia jun-2024; visita a Suecia con agenda Kristersson/Rey Carlos XVI Gustavo consistente con fechas 13-14 jun.",NA,Verificada-URL
CHL-GB-J139,170,Gabriel Boric,Chile,Completed,2024-06-15,2024-06-16,2,Switzerland,Europe,Bürgenstock,Multilateral,Global Forum,NA,Cumbre por la Paz en Ucrania,NA,Participacion en la Cumbre por la Paz en Ucrania.,https://prensa.presidencia.cl/comunicado.aspx?id=285010,High,"Tema Seguridad (guerra/paz), decision doctrinaria 2026-07-07 (vs Coop. Politica Gral. del informe research).",Seguridad,Verificada-URL
CHL-GB-J139,171,Gabriel Boric,Chile,Completed,2024-06-17,2024-06-18,2,France,Europe,París,Bilateral,Working Visit,NA,Emmanuel Macron,Jefe de Estado/Gobierno,Cierre de gira; evento de alto nivel sobre educacion (ODS4) y bilateral con Macron.,https://www.gob.cl/noticias/presidente-gabriel-boric-encuentro-emmanuel-macron-gira-por-europa/,High,"QA-R5 2026-07-26: fecha 17-18/6/2024 confirmada exacta por multiples fuentes (gob.cl, UNESCO, Cooperativa, Infobae, La Tercera: Plenario ODS4 en UNESCO y almuerzo con Macron en el Eliseo, ambos el 17/6/2024, cierre de gira el 17-18/6). Se reemplaza fuente generica pre-viaje (comunicado.aspx?id=285010, que solo anunciaba el itinerario antes de partir) por fuente oficial que documenta especificamente el tramo Francia; se retira nota ""Fechas estimadas"" (dato ya no es estimado) y se sube confiabilidad de Medium a High.",NA,Verificada-URL
CHL-GB-J140,172,Gabriel Boric,Chile,Completed,2024-07-16,2024-07-17,2,Paraguay,South America,Asunción,Bilateral,Working Visit,NA,Santiago Peña,Jefe de Estado/Gobierno,Visita oficial; agenda comercial y Corredor Bioceanico Vial; discurso ante el Congreso.,https://cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/pendiente-de-la-crisis-de-seguridad-boric-inicia-su-visita-en-paraguay/2024-07-16/225224.html,High,NA,NA,Verificada-URL
CHL-GB-J141,173,Gabriel Boric,Chile,Completed,2024-09-23,2024-09-25,3,United States,North America,New York,Multilateral,Global Forum,TRUE,79ª Asamblea General de la ONU + Cumbre del Futuro,NA,Cumbre del Futuro y AGNU; bilaterales con Arevalo y Mahmoud Abbas; foro en Columbia.,https://prensa.presidencia.cl/comunicado.aspx?id=290392,High,Discurso el 24/9/2024.,Cooperación Política General,Verificada-URL
CHL-GB-J142,174,Gabriel Boric,Chile,Completed,2024-11-14,2024-11-16,3,Peru,South America,Lima,Multilateral,Global Forum,TRUE,Cumbre APEC 2024,NA,"Cumbre APEC Lima; bilaterales con Xi Jinping, Trudeau y Boluarte.",https://prensa.presidencia.cl/comunicado.aspx?id=292253,High,Parte de gira Peru-Brasil (J142).,Comercio/Integración Económica,Verificada-URL
CHL-GB-J142,175,Gabriel Boric,Chile,Completed,2024-11-16,2024-11-19,4,Brazil,South America,Río de Janeiro,Multilateral,Global Forum,TRUE,Cumbre del G20 de Río de Janeiro (invitado),NA,Cumbre del G20; bilaterales con Modi y Starmer; Alianza Global contra el Hambre.,https://prensa.presidencia.cl/comunicado.aspx?id=292513,High,Tema G20 -> Cooperacion Politica General (doctrina 5.7).,Cooperación Política General,Verificada-URL
CHL-GB-J143,176,Gabriel Boric,Chile,Completed,2025-02-03,2025-02-04,2,Uruguay,South America,Montevideo,Bilateral,Working Visit,NA,Luis Lacalle Pou / Yamandú Orsi (electo) / José Mujica,Jefe de Estado/Gobierno,"Visita de trabajo; encuentros con Lacalle Pou, Orsi (electo) y Mujica.",https://www.cnnchile.com/pais/presidente-gabriel-boric-uruguay-reunion-lacalle-orsi-pepe-mujica_20250203/,High,"Counterpart_Type-QA 2026-07-27: contraparte mixta en la misma visita (Lacalle Pou, presidente en funciones al 2025-02-03; Orsi, electo pero aun no asumido; Mujica, ex-presidente). Se mantiene default Jefe de Estado/Gobierno porque Lacalle Pou -en funciones- es la contraparte oficial primaria; revisar si el encuentro con Mujica amerita ponderacion aparte.",NA,Verificada-URL
CHL-GB-J144,177,Gabriel Boric,Chile,Completed,2025-02-28,2025-03-01,2,Uruguay,South America,Montevideo,Multilateral,Inauguration/Funeral,TRUE,Asunción de Yamandú Orsi,NA,Investidura de Orsi; bilaterales con Arce y Penia; cena de lideres progresistas.,https://www.df.cl/economia-y-politica/gobierno/boric-viaja-a-uruguay-a-transmision-del-mando-en-que-asumira-el-presidente,High,Segundo viaje a Uruguay en un mes.,Cooperación Política General,Verificada-URL
CHL-GB-J145,178,Gabriel Boric,Chile,Completed,2025-04-01,2025-04-05,5,India,Asia-Pacific,Nueva Delhi / Mumbai / Bangalore,Bilateral,State Visit,NA,Narendra Modi / Draupadi Murmu,Jefe de Estado/Gobierno,"Visita de Estado; anuncio del inicio de negociaciones del CEPA; comercio, tecnologia e innovacion.",https://prensa.presidencia.cl/comunicado.aspx?id=297935,High,Primera visita de un mandatario chileno a India en 16 anios (anterior: Bachelet 2009).,NA,Verificada-URL
CHL-GB-J146,179,Gabriel Boric,Chile,Completed,2025-04-21,2025-04-24,4,Brazil,South America,Brasília,Bilateral,State Visit,NA,Luiz Inácio Lula da Silva,Jefe de Estado/Gobierno,Visita de Estado; firma de 13 acuerdos/MOU; foro empresarial; Corredor Bioceanico.,https://www.gob.cl/noticias/visita-de-estado-brasil-presidente-gabriel-boric-firma-acuerdos-presidente-lula-da-silva/,High,Planalto reporta 13 acuerdos; conteos chilenos citan hasta 19 (discrepancia menor documentada).,NA,Verificada-URL
CHL-GB-J147,180,Gabriel Boric,Chile,Completed,2025-05-11,2025-05-12,2,Japan,Asia-Pacific,Tokio / Osaka,Bilateral,Working Visit,NA,Shigeru Ishiba,Jefe de Estado/Gobierno,Gira asiatica; reunion con Ishiba y Dia Nacional de Chile en Expo Osaka 2025.,https://www.cooperativa.cl/noticias/pais/presidente-boric/viajes-al-exterior/presidente-boric-llego-a-japon-para-iniciar-su-gira-por-asia/2025-05-10/221114.html,High,Parte de gira Japon-China (J147).,NA,Verificada-URL
CHL-GB-J147,181,Gabriel Boric,Chile,Completed,2025-05-12,2025-05-14,3,China,Asia-Pacific,Beijing,Bilateral,Working Visit,NA,Xi Jinping / IV Foro China-CELAC,Jefe de Estado/Gobierno,Segunda visita a China; bilateral con Xi; Foro China-CELAC y Foro Empresarial Chile-China.,https://www.biobiochile.cl/noticias/economia/actualidad-economica/2025/05/09/gobierno-confirma-que-boric-se-reunira-con-xi-jinping-en-china-y-detalla-agenda-del-presidente-en-asia.shtml,High,"Incluyo la IV Reunion Ministerial del Foro China-CELAC (primario: bilateral con Xi). QA-R5 2026-07-26: End_Date corregido de 2025-05-13 a 2025-05-14. Fuentes cruzadas (Cooperativa, fmprc.gov.cn -comunicado oficial cancilleria china-, emol) confirman que Boric aterrizo en Beijing el 12/5, el Foro Ministerial China-CELAC fue el 13/5 y la reunion bilateral con Xi Jinping fue el 14/5/2025 (Gran Palacio del Pueblo); regreso a Chile el 15/5. Duration_Days recalculado de 2 a 3 dias (extremos incluidos).",NA,Verificada-URL
CHL-GB-J148,182,Gabriel Boric,Chile,Completed,2025-07-06,2025-07-07,2,Brazil,South America,Río de Janeiro,Multilateral,Global Forum,TRUE,XVII Cumbre del BRICS (invitado),NA,"Participacion como invitado en la cumbre BRICS; multilateralismo, medio ambiente y salud.",https://prensa.presidencia.cl/comunicado.aspx?id=300978,High,Xi Jinping y Putin no asistieron a esta cumbre.,Cooperación Política General,Verificada-URL
CHL-GB-J149,183,Gabriel Boric,Chile,Completed,2025-09-22,2025-09-25,4,United States,North America,New York,Multilateral,Global Forum,TRUE,80ª Asamblea General de la ONU,NA,Ultima AGNU como presidente; nomino a Bachelet como candidata a secretaria general de la ONU.,https://prensa.presidencia.cl/comunicado.aspx?id=303931,High,Discurso el 23/9/2025.,Cooperación Política General,Verificada-URL
CHL-GB-J150,184,Gabriel Boric,Chile,Completed,2025-11-06,2025-11-07,2,Brazil,South America,Belém,Multilateral,Global Forum,NA,COP30 (Cumbre de Líderes),NA,Cumbre de Lideres de la COP30; sesion de transicion energetica.,https://www.elperiodista.cl/2025/11/boric-cierra-participacion-en-cop30/,Medium,Luego viajo via Iquique a Bolivia (salida fisica distinta: journey separado).,Medio Ambiente/Clima,Verificada-URL
CHL-GB-J151,185,Gabriel Boric,Chile,Completed,2025-11-07,2025-11-08,2,Bolivia,South America,La Paz,Multilateral,Inauguration/Funeral,TRUE,Asunción de Rodrigo Paz,NA,Transmision de mando de Rodrigo Paz; saludo con Paz; tenso cruce con Milei.,https://prensa.presidencia.cl/comunicado.aspx?id=306209,High,Reingreso via Iquique entre COP30 y Bolivia (fuente El Periodista): J150 y J151 son salidas separadas.,Cooperación Política General,Verificada-URL
CHL-JAK-J152,186,José Antonio Kast,Chile,Completed,2026-04-05,2026-04-06,2,Argentina,South America,Buenos Aires,Bilateral,Working Visit,NA,Javier Milei,Jefe de Estado/Gobierno,"Primer viaje internacional; comercio, energia, seguridad, mineria e integracion fronteriza; apoyo a soberania argentina sobre Malvinas.",https://www.gob.cl/noticias/presidente-jose-antonio-kast-realiza-primer-viaje-internacional-reunion-trabajo-presidente-argentina-javier-milei/,High,Llego la noche del 5/4; actividades el 6/4. Duracion recalculada (extremos incluidos).,NA,Verificada-URL
CHL-JAK-J153,187,José Antonio Kast,Chile,Completed,2026-06-29,2026-06-30,2,Paraguay,South America,Asunción,Multilateral,Regional Summit,TRUE,LXVIII Cumbre del MERCOSUR,NA,"Debut en cumbre regional; lucha coordinada contra el crimen organizado y comercio seguro; bilaterales con Penia, Lula y el canciller aleman Wadephul.",https://prensa.presidencia.cl/fotonoticia.aspx?id=333191,High,Gira Paraguay-Uruguay (J153). Duracion recalculada (extremos incluidos).,Comercio/Integración Económica,Verificada-URL
CHL-JAK-J153,188,José Antonio Kast,Chile,Completed,2026-07-01,2026-07-01,1,Uruguay,South America,Montevideo,Bilateral,Working Visit,NA,Yamandú Orsi,Jefe de Estado/Gobierno,Visita oficial; firma de dos acuerdos (firma digital; MOU Instituto Artigas-Academia Andres Bello); invitacion al Compromiso de Santiago.,https://prensa.presidencia.cl/fotonoticia.aspx?id=333293,High,Segunda etapa de J153; confirmar pernocte entre Paraguay y Uruguay (pendientes).,NA,Verificada-URL
CHL-MB2-J101,189,Michelle Bachelet,Chile,Completed,2018-02-23,2018-02-26,4,Japan,Asia-Pacific,Tokyo,Bilateral,State Visit,NA,Shinzo Abe / Emperador Akihito,Jefe de Estado/Gobierno,"Visita oficial a Japon; reunion con el PM Shinzo Abe (firma JCPP 2030, Asociacion Estrategica) y audiencia con el emperador Akihito; ultima gira internacional de su mandato.",https://www.elmostrador.cl/noticias/pais/2018/02/26/emperador-de-japon-recibe-a-la-presidenta-bachelet/,Medium,"Ultimo viaje internacional real del 2do mandato (previamente no capturado en el modulo; ver nota en Trip_ID 110/Cuba). Gira de 4 dias: PM Abe (viernes 23-feb, Kantei), Nagasaki (sabado 24-feb), emperador Akihito (lunes 26-feb, Palacio Imperial, Tokio), antes de regresar a Santiago. Fechas verificadas via El Mostrador y El Heraldo de Mexico/Notimex; coinciden en 22-26/02/2018 (no marzo 2018 como se conjeturaba en el modulo previamente).",NA,Verificada-URL
CHL-RL-J008,190,Ricardo Lagos,Chile,Completed,2001-09-09,2001-09-11,3,Portugal,Europe,Lisbon,Bilateral,State Visit,NA,Jorge Sampaio,Jefe de Estado/Gobierno,Visita de Estado a Portugal; reunion con el Presidente Jorge Sampaio. Tramo inicial de gira europea alterada por el 11-S.,https://arquivo.presidencia.pt/details?completeunitid=PT%2FPR%2FAHPR%2FCC%2FCC0218%2F003163,High,"NOTA 2026-07-21: fila agregada en tanda de revision editorial de Lagos. Tramo 1 de gira europea Portugal(9-11/09, Visita de Estado, Lisboa)->Reino Unido(11-12/09, Trip_ID 10)->Belgica(12-13/09, Trip_ID 9), interrumpida por los atentados del 11-S. Confirmado por Arquivo Historico da Presidencia da Republica Portuguesa: 'Visita de Estado a Portugal do Presidente da Republica do Chile, Ricardo Lagos, a 10 de setembro de 2001' (registro archivistico oficial PT/PR/AHPR/CC/CC0218/003163). Fechas de la estadia (9-11/09) segun nota metodologica previa del tramo Belgica.",NA,Verificada-URL
CHL-GB-J152,191,Gabriel Boric,Chile,Completed,2024-07-24,2024-07-28,5,France,Europe,París,Multilateral,Global Forum,NA,Juegos Olímpicos París 2024 (ceremonia inaugural) / Cumbre por el Deporte y el Desarrollo Sostenible (convocada por Macron),NA,Ceremonia inaugural JJOO Paris 2024 (invitacion COCh); participacion en Cumbre por el Deporte y Desarrollo Sostenible de Macron con 60+ jefes de Estado; recepcion a deportistas chilenos.,https://www.latercera.com/politica/noticia/boric-visitara-francia-para-participar-de-ceremonia-inaugural-y-actividades-oficiales-de-los-juegos-olimpicos-2024/2JB5ZOILERBUZOBSYT56OK6ADU/,Medium,"NOTA 2026-07-21: gira Francia-EAU jul-2024 (pendiente en PENDIENTES_VERIFICACION) CONFIRMADA. Clasificada Multilateral/Global Forum por la Cumbre por el Deporte y el Desarrollo Sostenible (Carrousel du Louvre, 25/7/2024, convocada por Macron y el COI; +60 jefes de Estado/Gobierno adhirieron al Acuerdo de Paris para el Deporte); la ceremonia inaugural JJOO en si misma (invitacion del Comite Olimpico de Chile, sin caracter intergubernamental) habria sido 'Other' de no mediar esa cumbre -- clasificacion combinada, ver metodologia CODEBOOK 5.6/5.7 para eventos mixtos. Fechas de estancia (24-28/7) segun La Tercera 10/7/2024, cruzado con BioBioChile y EMOL.",Otro,Verificada-URL
CHL-GB-J152,192,Gabriel Boric,Chile,Completed,2024-07-29,2024-07-30,2,United Arab Emirates,Middle East,Abu Dabi / Dubái,Bilateral,Working Visit,NA,Mohamed bin Zayed Al Nahyan,Jefe de Estado/Gobierno,"Primera visita oficial de un mandatario chileno a EAU; reunion con el presidente Mohamed bin Zayed en Qasr Al Watan; firma del CEPA (comercio, inversion, ciencia, infraestructura).",https://prensa.presidencia.cl/comunicado.aspx?id=287839,High,"NOTA 2026-07-21: gira Francia-EAU jul-2024 (pendiente en PENDIENTES_VERIFICACION) CONFIRMADA. Primer viaje de un presidente chileno a EAU (fuente cruzada: chile.gob.cl, La Tercera, BioBioChile 25/7/2024). CEPA firmado 29/7/2024 en Abu Dabi (primer TLC de Chile con un pais de Medio Oriente). Mismo Journey fisico que Francia (J152): Paris 24-28/7 -> EAU 29-30/7, regreso a Chile 31/7.",NA,Verificada-URL
CHL-GB-J132,193,Gabriel Boric,Chile,Completed,2023-09-22,2023-09-23,2,United States,North America,Washington DC,Multilateral,Working Visit,NA,Sesión del Consejo Permanente de la OEA / homenaje a Salvador Allende y Orlando Letelier (50 años del golpe),NA,Discurso ante el Consejo Permanente de la OEA; develacion de placa/arpillera a Salvador Allende en la sede de la OEA; conmemoracion de Orlando Letelier; llamado a DD.HH. en Nicaragua.,https://www.biobiochile.cl/noticias/nacional/chile/2023/09/22/nos-duele-nicaragua-boric-inaugura-placa-en-homenaje-a-allende-durante-sesion-de-la-oea.shtml,Medium,"NOTA 2026-07-21: escala en Washington 22-23/9/2023 (pendiente en PENDIENTES_VERIFICACION, tras AGNU en Nueva York) CONFIRMADA como actividad diplomatica real, no transito tecnico: Boric hablo ante el Consejo Permanente de la OEA, develo placa/arpillera en homenaje a Allende (bautizo de la entrada principal de la sede, con apoyo de 32 paises) y participo en conmemoracion de Orlando Letelier, en el marco de los 50 anios del golpe de Estado. Tramo separado del mismo Journey que Nueva York (J132; NY 19-20/9 discurso AGNU, luego Washington 22-23/9). Cruzado con La Tercera, Cooperativa, Infobae, El Mostrador, The Clinic. Tema_Foro=Derechos Humanos por analogia con foros de memoria (doctrina CODEBOOK 5.7, precedente Estocolmo 2000/Yad Vashem 2020); Visit_Subtype=Working Visit por analogia con visitas a organismos internacionales (precedente CERN/OMS, J130). Clasificacion revisable si el usuario prefiere Cooperacion Politica General (conmemoracion de Estado, doctrina Dia-D).",Derechos Humanos,Verificada-URL
CHL-RL-J028,195,Ricardo Lagos,Chile,Completed,2000-05-17,2000-05-19,3,Argentina,South America,Buenos Aires,Bilateral,State Visit,NA,Fernando de la Rúa,Jefe de Estado/Gobierno,Visita de Estado a Argentina.,https://arle.udp.cl/index.php/giras-internacionales-de-su-excelencia-el-presidente-de-la-republica-don-ricardo-lagos-y-senora-luisa-duran-de-lagos-ano-2000,High,NA,NA,Verificada-URL
